3	1.144
35	0.446
67	0.333
99	0.289
131	0.268
163	0.260
195	0.248
227	0.243
259	0.238
291	0.235
323	0.233
355	0.232
387	0.230
419	0.229
451	0.228
483	0.227
515	0.227
547	0.227
579	0.226
611	0.225
643	0.225
675	0.226
707	0.225
739	0.226
771	0.226
803	0.227
835	0.226
867	0.225
899	0.225
931	0.228
963	0.226
995	0.226
