3	1.530
35	0.605
67	0.421
99	0.349
131	0.315
163	0.310
195	0.291
227	0.280
259	0.272
291	0.277
323	0.269
355	0.264
387	0.261
419	0.268
451	0.264
483	0.260
515	0.258
547	0.265
579	0.263
611	0.260
643	0.261
675	0.265
707	0.263
739	0.262
771	0.260
803	0.266
835	0.263
867	0.261
899	0.260
931	0.266
963	0.263
995	0.261
