3	0.871
35	0.450
67	0.331
99	0.290
131	0.269
163	0.265
195	0.256
227	0.247
259	0.244
291	0.246
323	0.240
355	0.240
387	0.235
419	0.239
451	0.237
483	0.235
515	0.234
547	0.237
579	0.236
611	0.234
643	0.235
675	0.238
707	0.238
739	0.235
771	0.235
803	0.237
835	0.236
867	0.236
899	0.236
931	0.240
963	0.237
995	0.236
