3	2.015
35	0.748
67	0.500
99	0.408
131	0.356
163	0.374
195	0.322
227	0.303
259	0.292
291	0.296
323	0.287
355	0.281
387	0.277
419	0.284
451	0.280
483	0.275
515	0.274
547	0.280
579	0.277
611	0.275
643	0.274
675	0.280
707	0.277
739	0.277
771	0.275
803	0.280
835	0.278
867	0.277
899	0.274
931	0.279
963	0.278
995	0.276
