3	1.241
35	0.478
67	0.322
99	0.269
131	0.240
163	0.234
195	0.220
227	0.210
259	0.204
291	0.232
323	0.211
355	0.198
387	0.195
419	0.201
451	0.197
483	0.195
515	0.193
547	0.200
579	0.196
611	0.194
643	0.194
675	0.198
707	0.196
739	0.196
771	0.194
803	0.199
835	0.197
867	0.195
899	0.196
931	0.199
963	0.198
995	0.196
