3	2.233
35	0.708
67	0.442
99	0.346
131	0.298
163	0.291
195	0.268
227	0.250
259	0.240
291	0.243
323	0.234
355	0.228
387	0.222
419	0.231
451	0.227
483	0.222
515	0.220
547	0.228
579	0.224
611	0.222
643	0.221
675	0.228
707	0.226
739	0.223
771	0.220
803	0.227
835	0.225
867	0.223
899	0.222
931	0.227
963	0.226
995	0.224
