3	0.995
35	0.370
67	0.264
99	0.224
131	0.204
163	0.194
195	0.189
227	0.182
259	0.178
291	0.175
323	0.173
355	0.171
387	0.169
419	0.169
451	0.167
483	0.166
515	0.164
547	0.167
579	0.165
611	0.165
643	0.164
675	0.166
707	0.165
739	0.164
771	0.165
803	0.165
835	0.166
867	0.165
899	0.166
931	0.166
963	0.166
995	0.165
