3	7.524
35	2.335
67	1.405
99	1.101
131	0.895
163	0.879
195	0.797
227	0.796
259	0.730
291	0.714
323	0.683
355	0.657
387	0.639
419	0.697
451	0.672
483	0.641
515	0.640
547	0.680
579	0.652
611	0.716
643	0.658
675	0.662
707	0.653
739	0.659
771	0.639
803	0.662
835	0.655
867	0.647
899	0.647
931	0.661
963	0.654
995	0.648
