3	6.568
35	2.151
67	1.311
99	1.020
131	0.861
163	0.823
195	0.822
227	0.719
259	0.663
291	0.678
323	0.651
355	0.629
387	0.685
419	0.657
451	0.623
483	0.613
515	0.605
547	0.630
579	0.619
611	0.612
643	0.609
675	0.631
707	0.636
739	0.614
771	0.622
803	0.719
835	0.623
867	0.615
899	0.609
931	0.628
963	0.621
995	0.688
