3	1.149
35	0.515
67	0.371
99	0.316
131	0.290
163	0.288
195	0.272
227	0.263
259	0.257
291	0.261
323	0.256
355	0.252
387	0.266
419	0.258
451	0.251
483	0.248
515	0.246
547	0.252
579	0.250
611	0.247
643	0.246
675	0.254
707	0.250
739	0.247
771	0.247
803	0.252
835	0.255
867	0.248
899	0.269
931	0.251
963	0.250
995	0.248
