3	2.261
35	1.078
67	0.746
99	0.633
131	0.568
163	0.561
195	0.530
227	0.511
259	0.499
291	0.507
323	0.495
355	0.483
387	0.476
419	0.488
451	0.481
483	0.479
515	0.476
547	0.484
579	0.478
611	0.477
643	0.473
675	0.483
707	0.480
739	0.477
771	0.478
803	0.483
835	0.479
867	0.478
899	0.478
931	0.484
963	0.481
995	0.478
