3	0.938
35	0.405
67	0.284
99	0.240
131	0.219
163	0.216
195	0.205
227	0.197
259	0.192
291	0.196
323	0.191
355	0.188
387	0.185
419	0.189
451	0.187
483	0.184
515	0.184
547	0.188
579	0.187
611	0.184
643	0.185
675	0.187
707	0.186
739	0.184
771	0.184
803	0.189
835	0.187
867	0.185
899	0.184
931	0.187
963	0.187
995	0.184
