3	1.966
35	0.669
67	0.426
99	0.335
131	0.289
163	0.276
195	0.256
227	0.240
259	0.230
291	0.234
323	0.227
355	0.220
387	0.215
419	0.223
451	0.218
483	0.215
515	0.213
547	0.220
579	0.218
611	0.215
643	0.214
675	0.220
707	0.217
739	0.215
771	0.214
803	0.220
835	0.218
867	0.214
899	0.213
931	0.219
963	0.218
995	0.214
